pattern_id,raw_name,wrong_name,wrong_en,correct_name,confidence,note,row_count,dish_examples,status,source_file,row_ids
1,nước tương,nước,water,Nước tương,high,,203,Tôm rim bơ tỏi | Cơm Chiên Gà Rau Củ | Filet Cá Ba Sa Kho Xoài Sấy Dẻo,HAS_FIX,1 copy 41.json,"20933,20946,20979,21145,21436,21481,21523,21563,21594,21633,21660,21889,22557,22830,22946,22969,23058,23109,23340,23767,23946,23974,24441,24457,25075,25378,26849,27123,27344,27819,27934,28296,28342,28535,28639,28721,29072,29165,29254,29492,29798,29823,29864,30098,30153,30167,30256,30345,30486,30504,31057,31077,31125,31155,31204,31307,31394,31455,31474,31548,31595,31645,31660,31716,31751,32091,32244,32322,32779,32850,32884,33065,33073,33154,33195,33255,33273,33431,33493,33689,33734,33930,33967,34029,34808,35270,35387,35480,35501,35512,35595,35695,35871,36815,36938,37019,37318,37381,37389,37512,37602,37634,37650,37813,38014,38086,38094,38315,38461,38618,38867,39037,39210,39238,39365,39385,39528,39551,40264,40634,40798,40804,41348,41388,42077,42149,42186,42263,42314,42436,42526,42665,42807,44709,46158,46466,46490,46549,46979,47339,47430,47501,47574,47821,47909,47917,48032,50083,51067,51112,51196,51242,51511,52871,52901,53196,53232,53550,53567,53625,53726,53815,53831,53843,54126,54302,54576,58495,60229,60892,60907,60913,60932,60998,61008,61077,61621,61652,61768,62028,62177,62185,62275,62319,62418,62441,62590,62876,62900,62925,63040,63274,63379,63486,63517,63664,63721,63765,63843,63915,63951,64100,64130"
2921,Các loại hạt đậu ngự đậu đỏ hạt lớn đậu trắng hạt lớn,đậu ngự,lima beans,các loại đậu hạt lớn,high,,1,Gà hầm táo và rau củ,HAS_FIX,1 copy 4.json,43641
2922,rau Cha om rau thối rau gai pắc nam,rau thơm,herbs,rau thối,high,Cha om là rau thối/rau gai,1,Miến Đậu Xanh Xào Sò Điệp & Rau Gai,HAS_FIX,1 copy 4.json,43644
2923,Chanh rau răm ngo ri,rau răm,vietnamese coriander,"chanh, rau răm và ngò rí",high,,1,Gỏi bò bóp thấu,HAS_FIX,1 copy 4.json,43684
2924,Hành tím tỏi lạc rang ớt,ớt,chili pepper,"hành tím, tỏi, lạc rang và ớt",high,,1,Gỏi bò bóp thấu,HAS_FIX,1 copy 4.json,43685
2925,Dưa leo ca rôt trang tri tuy y thich,dưa leo,cucumber,dưa leo và cà rốt,high,,1,Gỏi bò bóp thấu,HAS_FIX,1 copy 4.json,43686
2926,Cà rốt susu nấm đùi gà khoai tây đậu hũ tuỳ thích,đậu hũ,tofu,rau củ và đậu hũ,high,,1,Mì ý sốt bơ và rau củ nướng chay,HAS_FIX,1 copy 4.json,43692
2927,dầu ăn và mc tỏi băm,tỏi,garlic,dầu ăn và tỏi băm,high,,1,Mực xào bắp cải và cà chua,HAS_FIX,1 copy 4.json,43711
2928,tép tỏi băm nhỏ,tỏi,garlic,tỏi băm,high,,1,Bún Đậu Mắm Tôm Combo Cơ Bản,HAS_FIX,1 copy 4.json,43719
2929,Nguyên liệu pha mắm nêm,nước mắm,fish sauce,mắm nêm,high,,1,Gỏi cuốn tôm thịt - Mắm nêm,HAS_FIX,1 copy 4.json,43728
2930,Trứng luộc Boiled eggs,Trứng gà,Chicken Egg,trứng luộc,high,,1,Salad Cobb với bánh cá 🥗 (Cobb salad with fish cake),HAS_FIX,1 copy 4.json,43746
2931,lá cải salad leaves,lá,leaves,xà lách,high,Salad leaves là lá xà lách,1,Salad Cobb với bánh cá 🥗 (Cobb salad with fish cake),HAS_FIX,1 copy 4.json,43752
2932,nước tương bần,nước,water,tương bần,high,,1,Thịt heo kho tương bần,HAS_FIX,1 copy 4.json,43768
2933,Gan bò,thịt bò,beef,gan bò,high,,1,Gan bò rim,HAS_FIX,1 copy 4.json,43795
2934,Phân ăn kem,kem,cream,nước cốt dừa,medium,Ăn kèm chè trôi nước thường là cốt dừa,1,Chè trôi nước 4 màu tự nhiên từ rau củ quả,HAS_FIX,1 copy 4.json,43824
2935,Hat nêmdâu điêuhanh tim băm nhoit muôibôt ngot,hành tím,shallot,gia vị tổng hợp,high,"Gồm hạt nêm, dầu điều, hành...",1,Bánh canh giò heo và giò sống,HAS_FIX,1 copy 4.json,43832
2936,ớt chuông chín,ớt,chili pepper,ớt chuông chín,high,,1,Salad rau củ,HAS_FIX,1 copy 4.json,43853
2937,Dầu mè hoặc dầu olive,dầu vừng,sesame oil,dầu mè hoặc dầu olive,high,,1,Súp gà nấm hương,HAS_FIX,1 copy 4.json,43894
2938,dưa leo quả cà chua,cà chua,tomato,dưa leo và cà chua,high,,1,Eatclean - Cá nục nướng + Salad dầu giấm sốt mè rang + cơm gạo lứt,HAS_FIX,1 copy 4.json,43897
2939,hành ớt băm,ớt,chili pepper,hành và ớt băm,high,,1,Eatclean - Cá nục nướng + Salad dầu giấm sốt mè rang + cơm gạo lứt,HAS_FIX,1 copy 4.json,43899
2940,hành nướng gừng nướng hành tây,gừng,ginger,"hành nướng, gừng nướng và hành tây",high,,1,Phở Bò Chuẩn Mùi Vị Tiệm (phake không dùng xương),HAS_FIX,1 copy 4.json,43911
2941,Rau ngò tàu húng quế ngò rí bạc hà hành tây thái lát mỏng giá,rau ngò rí,coriander leaves,các loại rau thơm,high,,1,Phở Bò Chuẩn Mùi Vị Tiệm (phake không dùng xương),HAS_FIX,1 copy 4.json,43913
2942,xương đuôi heo có xương bò càng ngon,thịt bò,beef,xương đuôi heo,high,,1,Phở (bánh đa) bò,HAS_FIX,1 copy 4.json,43926
2943,rau bầu đất,bầu,bottle gourd,rau bầu đất,high,,1,Canh Rau Bầu Đất Nấu Tôm,HAS_FIX,1 copy 4.json,43935
2944,lá húng quế,rau húng chó,mint,lá húng quế,high,,1,Đậu đũa muối chua xào thịt bằm,HAS_FIX,1 copy 4.json,43941
2945,Tôm,tôm viên,shrimp balls,tôm,high,,1,Canh cải cúc nấu tôm viên,HAS_FIX,1 copy 4.json,43959
2946,cá vừa vừa khoảng kg,cá lóc,snakehead fish,cá quả,high,,1,Cá quả kho tiêu 🐟🐟,HAS_FIX,1 copy 4.json,43973
2947,tỏi củ hành khô trái ớt,ớt,chili pepper,"tỏi, hành khô và ớt",high,,1,Cá quả kho tiêu 🐟🐟,HAS_FIX,1 copy 4.json,43974
2948,gia vị tiềm bò,thịt bò,beef,gia vị tiềm bò,high,,1,Lẩu Bò Tiềm (Bò Nạm và Bò Viên),HAS_FIX,1 copy 4.json,43982
2949,Cá điêu hồng,cá hồng,snapper,cá điêu hồng,high,,1,Cá điêu hồng nấu ngót,HAS_FIX,1 copy 4.json,44001
2950,Rau cần tàu,cần tây,celery,cần tàu,high,Cần tàu khác cần tây lớn,1,Cá điêu hồng nấu ngót,HAS_FIX,1 copy 4.json,44003
2951,nấm xào xả ớt,ớt,chili pepper,nấm xào sả ớt,high,,1,Eatclean - Bún rau củ nước tương,HAS_FIX,1 copy 4.json,44028
2952,Hành ngò lá,hành lá,green onion,hành và ngò,high,,1,Cháo cá chép,HAS_FIX,1 copy 4.json,44052
2953,Chân giò hầm nấm,chân nấm,mushroom stem,chân giò heo,high,,1,Chân giò hầm nấm ăn kèm bánh mỳ,HAS_FIX,1 copy 4.json,44059
2954,Bánh mỳ nhiều vỏ mỏng ruột,vỏ bánh,dough wrapper,bánh mì,high,,1,Chân giò hầm nấm ăn kèm bánh mỳ,HAS_FIX,1 copy 4.json,44060
2955,me chín hoặc quả sấu lá me non,lá me,tamarind leaves,me chín hoặc sấu,high,,1,Canh Chua Cá Mú,HAS_FIX,1 copy 4.json,44072
2956,lá tầng dầy,lá,leaves,lá húng chanh,high,Tần dày lá là húng chanh,1,Canh Chua Cá Mú,HAS_FIX,1 copy 4.json,44075
2957,tôm bạc biển,tôm thẻ loại to,shrimp,tôm bạc biển,high,,1,Tôm Cháy Tỏi,HAS_FIX,1 copy 4.json,44090
2958,chao đỏ,chao,fermented tofu,chao đỏ,high,,1,SP.0675 - Thịt Heo Hấp Chao Đỏ,HAS_FIX,1 copy 4.json,44117
2959,sữa bắp,sữa,milk,sữa bắp,high,,1,Rau câu sữa bắp lá dứa,HAS_FIX,1 copy 4.json,44120
2960,Hành vàng Yellow Onion,hành tây,onion,hành tây,high,,1,Galbijjim | Thịt kho hàn quốc nấu trong nồi cơm điện (Korean braised meat with ricecooker),HAS_FIX,1 copy 4.json,44127
2961,Hành tỏi khô dầu ăn dầu điều dầu hào gia vị,tỏi,garlic,gia vị tổng hợp,high,,1,Cơm rang dưa bò,HAS_FIX,1 copy 4.json,44166
2962,Phần bột Croissants,Bột (chung),flour,bột làm bánh Croissants,high,,1,💚 Bánh Sừng Bò Ngàn Lớp Kiểu Pháp Cỡ Nhỏ (Mini French Croissants),HAS_FIX,1 copy 4.json,44170
2963,dầu ăn mc tỏi băm và mc hành tím băm,tỏi,garlic,hành tỏi băm và dầu ăn,high,,1,Tôm ram mặn,HAS_FIX,1 copy 4.json,44180
2964,rau cang cua,cua,crab,rau càng cua,high,,1,🍀Rau Càng Cua Trộn Thịt Bò Miền Trung🍀,HAS_FIX,1 copy 4.json,44190
2965,mực mực nang mực ống mực lá lớn nhỏ đều ok,lá,leaves,mực,high,,1,Bún Tàu Xào Mực & Rau Cha Om (ชะอม),HAS_FIX,1 copy 4.json,44197
2966,Thịt xay,thịt bò,beef,thịt xay,high,,1,Mì thịt bò,HAS_FIX,1 copy 4.json,44229
2967,Tỏi củ hành tây,tỏi,garlic,tỏi và hành tây,high,,1,Su Hào Xào Thịt Bò - Món Xào Đưa Cơm Mùa Lạnh,HAS_FIX,1 copy 4.json,44256
2968,hộp cá ngừ hộp cà chua khô,cà chua,tomato,cá ngừ đóng hộp,high,,1,Nui Xào Cà Chua & Cá Ngừ Hộp Gia Vị Ý,HAS_FIX,1 copy 4.json,44257
2969,Gia vị khô Italian,gia vị,seasoning,gia vị Ý,high,,1,Nui Xào Cà Chua & Cá Ngừ Hộp Gia Vị Ý,HAS_FIX,1 copy 4.json,44262
2970,Súp lơ xanh,súp,soup,súp lơ xanh,high,,1,Súp lơ xào tôm,HAS_FIX,1 copy 4.json,44264
2971,bột bắp pha với mc nước,Bột (chung),flour,bột bắp,high,,1,Súp lơ xào tôm,HAS_FIX,1 copy 4.json,44268
2972,là,thì là,dill,thì là,high,Viết thiếu chữ 'thì',1,Cá điêu hồng om dưa,HAS_FIX,1 copy 4.json,44333
2973,cá ngác cá lóc cá rô nhỏ,cá lóc,snakehead fish,cá các loại,medium,Danh sách các loại cá kho,1,Cá kho tiêu nước tương,HAS_FIX,1 copy 4.json,44337
2974,Thịt heo rừng,thịt heo,pork,thịt heo rừng,high,,1,Thịt heo rừng chiên giòn,HAS_FIX,1 copy 4.json,44351
2975,Lá mắc mật,mật ong,Honey,lá mắc mật,high,,1,Thịt heo rừng chiên giòn,HAS_FIX,1 copy 4.json,44353
2976,t bột t sa tế,Bột (chung),flour,ớt bột và sa tế,medium,Dựa trên ngữ cảnh món súp,1,Súp Tôm Gà Vỏ Bưởi,HAS_FIX,1 copy 4.json,44360
2977,cá thu xông khói,cá thu,mackerel,cá thu xông khói,high,,1,Spaghetti Sốt Kem Tươi Vị Chanh & Cá Hồi Xông Khói,HAS_FIX,1 copy 4.json,44419
2978,nấm đông cơ tươi,nấm hương,shiitake mushroom,nấm đông cô tươi,high,Lỗi chính tả đông cơ,1,Eatclean / Cháo Yến Mạch Thịt Bằm Nấm + Trứng Lòng Đào,HAS_FIX,1 copy 4.json,44441
2979,bột mì nguyên cám hữu cơ,Bột (chung),flour,bột mì nguyên cám,high,,1,Xíu mại nguyên cám nhân cua thịt,HAS_FIX,1 copy 4.json,44446
2980,hành tây,tôm thẻ loại to,shrimp,hành tây,high,,1,Cơm lứt rang mực,HAS_FIX,1 copy 4.json,44453
2981,Rau thơm tía tô húng quế húng lủi húng cây,tía tô,perilla leaves,các loại rau thơm,high,,1,Bánh Hỏi Heo Quay,HAS_FIX,1 copy 4.json,44504
2982,Nguyên liệu làm bún cho máy Philips,bún,rice vermicelli,nguyên liệu làm bún,high,,1,Bún Thịt Viên Nướng,HAS_FIX,1 copy 4.json,44513
2983,bột gạo nguyên cám,Bột (chung),flour,bột gạo nguyên cám,high,,1,Bún Thịt Viên Nướng,HAS_FIX,1 copy 4.json,44514
2984,xathan gum,dứa,pineapple,phụ gia Xanthan gum,high,Lỗi chính tả Xanthan,1,Bún Thịt Viên Nướng,HAS_FIX,1 copy 4.json,44516
2985,Tỏi ớt gừng,tỏi gừng,garlic ginger,"tỏi, ớt và gừng",high,,1,Bì heo chiên giòn,HAS_FIX,1 copy 4.json,44548
2986,Sả băm ớt băm,ớt,chili pepper,sả và ớt băm,high,,1,Cá kèo chay sả ớt,HAS_FIX,1 copy 4.json,44556
2987,nước cốt hủ tíu mua sẵn,nước cốt,extract,nước cốt hủ tiếu,high,,1,Bún cá Thu Nhật 15p,HAS_FIX,1 copy 4.json,44558
2988,t bột ăn siêu cay,Bột (chung),flour,ớt bột siêu cay,high,T bột trong món cay thường là ớt,1,Canh Kim Chi Bò Bằm Siêu Cay,HAS_FIX,1 copy 4.json,44567
2989,Chao,nước chao,fermented tofu sauce,chao,high,,1,Khô heo chay,HAS_FIX,1 copy 4.json,44576
2990,tỏi hành lá,hành lá,green onion,tỏi và hành lá,high,,1,Bắp xào bơ tôm - chà bông,HAS_FIX,1 copy 4.json,44609
2991,ớt bột hàn mc nước tương,ớt,chili pepper,ớt bột và nước tương,high,,1,Bắp xào bơ tôm - chà bông,HAS_FIX,1 copy 4.json,44612
2992,Dưa leo nấm nấm đông cô,nấm hương,shiitake mushroom,dưa leo và nấm,high,,1,Gỏi nấm chay Trung,HAS_FIX,1 copy 4.json,44613
2993,Mè dầu mè tương ớt nước tương đậu nành,ớt,chili pepper,gia vị trộn,high,"Gồm mè, tương ớt, nước tương...",1,Gỏi nấm chay Trung,HAS_FIX,1 copy 4.json,44615
2994,Súp lơ trắng,súp,soup,súp lơ trắng,high,,1,Thịt Heo Xông Khói Xào Rau,HAS_FIX,1 copy 4.json,44630
2995,bánh tráng Vietsuisse,bánh tráng,rice paper,bánh tráng,high,,1,Cơm chiên rau củ sốt Singapore và Nem Cua Rán,HAS_FIX,1 copy 4.json,44634
2996,Rau củ tuỳ ý hấp và luộc ăn kèm,rau sống,fresh herbs,rau củ ăn kèm,high,,1,Cơm gạo lứt với Tôm càng xanh sốt me,HAS_FIX,1 copy 4.json,44648
2997,Rau củ quả tuỳ ý ăn kèm,rau sống,fresh herbs,rau củ quả ăn kèm,high,,1,Cơm Hàu Nấm Chiên Trứng,HAS_FIX,1 copy 4.json,44657
2998,Thịt ba chỉ nạc dăm,nạc heo,lean pork,thịt ba chỉ hoặc nạc dăm,high,,1,Thịt xào chua ngọt,HAS_FIX,1 copy 4.json,44665
2999,Nước chấm mắm nêm,nước mắm,fish sauce,mắm nêm,high,,1,Vào bếp cùng con: gỏi cuốn cá chim biển trắng,HAS_FIX,1 copy 4.json,44692
3000,Cà chua hành hoa,cà chua,tomato,cà chua và hành lá,high,Hành hoa là hành lá,1,Canh nấm tươi cho người thích ăn nấm,HAS_FIX,1 copy 4.json,44700
3001,Basil khô,Mè (Vừng),sesame seeds,Lá húng tây khô,high,Basil là húng tây,1,Ravioli Sốt Kem Nấm Topping Cá Hồi Xông Khói & Trứng Cá Caviar,HAS_FIX,1 copy 36.json,44727
3002,Hành khô ớt,ớt,chili pepper,"Hành khô, ớt",high,,1,Lòng lợn xào rau răm,HAS_FIX,1 copy 36.json,44735
3003,trái ớt chuông nhỏ,ớt,chili pepper,Ớt chuông,high,,1,Bánh Mì Pita Nhân Thịt Cừu Nướng Sốt BBQ,HAS_FIX,1 copy 36.json,44743
3004,mcf bột thì là,Bột (chung),flour,Bột thì là,high,,1,Bánh Mì Pita Nhân Thịt Cừu Nướng Sốt BBQ,HAS_FIX,1 copy 36.json,44747
3005,Hành tây cà rốt hành lá,hành lá,green onion,"Hành tây, cà rốt, hành lá",high,,1,Mì xào bò,HAS_FIX,1 copy 36.json,44773
3006,Dầu điều đỏ hoặc bột điều khô,Bột (chung),flour,Dầu màu điều,high,,1,Mắm tép chưng thịt bao ngon ngày đông,HAS_FIX,1 copy 36.json,44796
3007,nước cốt dừa nhỏ,nước dừa,coconut water,Nước cốt dừa,high,,1,Tôm thịt um nước cốt dừa,HAS_FIX,1 copy 36.json,44807
3008,ớt chuông bào sợi,ớt,chili pepper,Ớt chuông,high,,1,Gỏi xoài và cá chiên xù kiểu Thái (phiên bản dành cho em bé),HAS_FIX,1 copy 36.json,44810
3009,cá basa hoặc cá trê Phụng dùng cá basa,cá trê,catfish,Cá basa hoặc cá trê,high,,1,Gỏi xoài và cá chiên xù kiểu Thái (phiên bản dành cho em bé),HAS_FIX,1 copy 36.json,44812
3010,cải trắng Navet,cải thảo,napa cabbage,Củ cải trắng,high,Navet là củ cải trắng Pháp,1,Món Pháp - Pot au Feu (Bò Hầm Rau Củ),HAS_FIX,1 copy 36.json,44824
3011,dầu hẹ,hẹ,chives,Dầu hẹ,high,,1,Bánh Bột Lọc Nhân Tôm,HAS_FIX,1 copy 36.json,44841
3012,Khuôn lợn cá,gia vị,seasoning,Khuôn bánh,high,"Khuôn hình lợn, cá",1,"Bánh nướng trung thu con lợn, con cá - Nồi chiên không dầu - Airfrier",HAS_FIX,1 copy 36.json,44854
3013,mì tôm kim chi,kim chi,kimchi,Mì tôm kim chi,high,,1,"Mì Kim Chi Cay, Trứng Và Tôm",HAS_FIX,1 copy 36.json,44879
3014,mcf bột thì là cumin,Bột (chung),flour,Bột thì là Cumin,high,,1,Falafel - Chả Đậu Gà & Tôm Áp Chảo,HAS_FIX,1 copy 36.json,44889
3015,Tôm áp chảo,tôm thẻ loại to,shrimp,Tôm,high,Tôm đã qua chế biến áp chảo,1,Falafel - Chả Đậu Gà & Tôm Áp Chảo,HAS_FIX,1 copy 36.json,44898
3016,Sốt Rau củ ăn kèm,xốt salad,salad dressing,Sốt rau củ,high,,1,Falafel - Chả Đậu Gà & Tôm Áp Chảo,HAS_FIX,1 copy 36.json,44901
3017,Lá chuối rau răm,rau răm,vietnamese coriander,"Lá chuối, rau răm",high,,1,Chả cá nướng từ NCKD,HAS_FIX,1 copy 36.json,44923
3018,Rau củ kết hợp tuỳ ý,rau sống,fresh herbs,Rau củ,high,,1,Mì Trứng Xào Cá Ngừ Hộp,HAS_FIX,1 copy 36.json,44933
3019,mi Nước Lọc,nước,water,Nước lọc,high,Lỗi chính tả 'mi',1,Cá Hú Kho Dưa Cải Chua,HAS_FIX,1 copy 36.json,44939
3020,Nấm cà rốt đậu que hành tây hành tím,nấm,mushroom,"Nấm, cà rốt, đậu que, hành tây, hành tím",high,,1,Nấm nướng,HAS_FIX,1 copy 36.json,44970
3021,tôm xay băm,tôm thẻ loại to,shrimp,Tôm xay,high,,1,"Hoành thánh nhân tôm thịt, tôm lăn bột, bò viên chiên. Món ăn vặt con nít và người lớn đều mê",HAS_FIX,1 copy 36.json,44974
3022,tôm tươi lôt vo căt nho,tôm thẻ loại to,shrimp,Tôm tươi,high,Lỗi chính tả lột vỏ cắt nhỏ,1,Hoành thánh tôm thịt sườn non,HAS_FIX,1 copy 36.json,44988
3023,Vài đầu lobster giả lấy nước vì mình lobster hấp beer rồi,tôm hùm,lobster,Đầu tôm hùm,high,,1,"Canh mồng tơi, thịt kho tiêu xanh, rau cải muối",HAS_FIX,1 copy 36.json,44997
3024,húng quế khô Phụng dùng loại rắc,quế,Cinnamon,Húng quế khô,high,,1,Mỳ ý sốt kem húng quế và tôm càng xanh sốt phô mai,HAS_FIX,1 copy 36.json,45006
3025,cải vàng parsnip,cải,mustard greens,Củ cải vàng,high,Parsnip là củ cải vàng,1,Nui Xoắn & Thịt Trai (Vẹm Đen) Sốt Cà Chua Provençal,HAS_FIX,1 copy 36.json,45015
3026,lá thơm khô vùng Provence,lá,leaves,Lá thơm Herbs de Provence,high,Hỗn hợp lá thơm Pháp,1,Nui Xoắn & Thịt Trai (Vẹm Đen) Sốt Cà Chua Provençal,HAS_FIX,1 copy 36.json,45018
3027,Bánh ướt,bánh,cake,Bánh ướt,high,,1,Cá sa ba nướng giấy bạc,HAS_FIX,1 copy 36.json,45029
3028,vẹm Newzealand,rau thơm,herbs,Vẹm,high,,1,Lẩu Hải Sản,HAS_FIX,1 copy 36.json,45057
3029,Món ăn kèm Bún tươi hoặc miến,bún,rice vermicelli,Bún tươi hoặc miến,high,,1,Lẩu Hải Sản,HAS_FIX,1 copy 36.json,45077
3030,cá hanh,cá tráp,sea bream,Cá hanh,high,,1,Cá hanh hấp,HAS_FIX,1 copy 36.json,45078
3031,Rau sống dưa leo chuối khế,rau sống,fresh herbs,"Rau sống, dưa leo, chuối chát, khế",high,,1,Cá hanh hấp,HAS_FIX,1 copy 36.json,45081
3032,Hoành thánh tôm thịt,tôm thẻ loại to,shrimp,Hoành thánh tôm thịt,high,,1,Súp Nấm Hương Hoành Thánh Tôm Thịt,HAS_FIX,1 copy 36.json,45083
3033,mỳ hải sản chua cay,hải sản,seafood,Mì hải sản,high,,1,"Mì Hải Sản (cá hồi, vẹm, tôm và mộc)",HAS_FIX,1 copy 36.json,45123
3034,Sốt Pesto,sốt,sauce,Sốt Pesto,high,,1,Blini (Bánh Xèo Nga) Với Cá Hồi Xông Khói,HAS_FIX,1 copy 36.json,45134
3035,Sốt Madame Lok hoặc cream cheese,phô mai,cheese,Sốt phô mai,high,,1,Blini (Bánh Xèo Nga) Trứng Tôm Muối,HAS_FIX,1 copy 36.json,45142
3036,tôm hùm đất,tôm hùm,lobster,Tôm hùm đất,high,,1,"Bào Ngư, Sò Điệp, Vẹm Xanh, Ốc Bulot, Tôm Hùm Đất- Sốt Cajun Bơ Tỏi",HAS_FIX,1 copy 36.json,45162
3037,ốc bulot,ốc,snail,Ốc Bulot,high,,1,"Bào Ngư, Sò Điệp, Vẹm Xanh, Ốc Bulot, Tôm Hùm Đất- Sốt Cajun Bơ Tỏi",HAS_FIX,1 copy 36.json,45166
3038,bắp mỹ,bắp ngọt,sweet corn,Bắp Mỹ,high,,1,"Bào Ngư, Sò Điệp, Vẹm Xanh, Ốc Bulot, Tôm Hùm Đất- Sốt Cajun Bơ Tỏi",HAS_FIX,1 copy 36.json,45167
3039,bột cajun,Bột (chung),flour,Bột gia vị Cajun,high,,1,"Bào Ngư, Sò Điệp, Vẹm Xanh, Ốc Bulot, Tôm Hùm Đất- Sốt Cajun Bơ Tỏi",HAS_FIX,1 copy 36.json,45168
3040,Xốt mè rang,sốt,sauce,Sốt mè rang,high,,1,Salad nấm hầu thủ,HAS_FIX,1 copy 36.json,45182
3041,bột phô mai,Bột (chung),flour,Bột phô mai,high,,1,Mì ý Cua (phiên bản Pizza 4P’s),HAS_FIX,1 copy 36.json,45191
3042,hành lá ớt,hành lá,green onion,"Hành lá, ớt",high,,1,Cá nục xốt cà,HAS_FIX,1 copy 36.json,45199
3043,vẹm đã tách vỏ,rau thơm,herbs,Thịt vẹm,high,,1,Mì Xào Thịt Trai (Vẹm Đen) Sốt Ớt Siêu Cay,HAS_FIX,1 copy 36.json,45211
3044,ớt chuông xanh đỏ vàng hành tây,ớt,chili pepper,"Ớt chuông, hành tây",high,,1,Bò Lúc Lắc Tuổi Thơ,HAS_FIX,1 copy 36.json,45226
3045,Tỏi sả,tỏi,garlic,"Tỏi, sả",high,,1,Kim chi nấu cá viên,HAS_FIX,1 copy 36.json,45235
3046,Rau quế,quế,Cinnamon,Rau quế,high,,1,Kim chi nấu cá viên,HAS_FIX,1 copy 36.json,45237
3047,Bò lát chay loại làm từ lúa mạch,chay,vegetarian,Bò lát chay,high,,1,Bò lát chay nướng lá mắc mật,HAS_FIX,1 copy 36.json,45239
3048,Sả tắc ớt cốt me lá chanh,sả,lemongrass,Gia vị lắc,high,"Sả, tắc, ớt, me, lá chanh",1,Nấm bào ngư xám lắc sả tắc,HAS_FIX,1 copy 36.json,45253
3049,Cà chua cherry,trái cherry,cherry,Cà chua bi,high,Cherry tomato là cà chua bi,1,Eat Clean với ức gà chiên bằng nồi chiên không dầu - bún gạo lức - rau luộc,HAS_FIX,1 copy 36.json,45262
3050,lá cải trắng,cải thảo,napa cabbage,Lá cải trắng,high,,1,Cơm Bò Xào Lá Cải Trắng,HAS_FIX,1 copy 36.json,45279
3051,Riềng xả ớt khô lá chanh hành tím tỏi chanhdầu màu điều,hành lá,green onion,Gia vị Tom Yum,high,"Riềng, sả, lá chanh, tỏi...",1,Tom Yum,HAS_FIX,1 copy 36.json,45285
3052,Rau muống cọng Rau răm Tỏi ớt Xả lá chanh gừng,rau răm,vietnamese coriander,Nguyên liệu xào,high,"Rau muống, răm, tỏi, sả...",1,Ốc móng tay xào rau muống,HAS_FIX,1 copy 36.json,45288
3053,Nước tương chibi cho bé,nước,water,Nước tương em bé,high,,1,Bánh tôm khoai tây cho bé,HAS_FIX,1 copy 36.json,45311
3054,Tỏi hành tây Hành ngò lá thơm quế nếu có,hành lá,green onion,Gia vị thơm,high,"Tỏi, hành tây, ngò, quế",1,Phở xào tôm 🦐,HAS_FIX,1 copy 36.json,45338
3055,nước xá xị,nước,water,Nước sá xị,high,,1,Đuôi heo kho Sá xị(xá xị),HAS_FIX,1 copy 36.json,45357
3056,Hành khô tỏi khô,tỏi,garlic,"Hành khô, tỏi khô",high,,1,Thịt kho tàu (bằng coca),HAS_FIX,1 copy 36.json,45375
3057,phô mai tươi ricotta,phô mai,cheese,Phô mai Ricotta,high,,1,💚 Salad Rau Quả Mùa Thu & Phô Mai Ricotta,HAS_FIX,1 copy 36.json,45381
3058,Dấm nho balsamic,dấm,vinegar,Giấm Balsamic,high,Giấm nho đen,1,💚 Salad Rau Quả Mùa Thu & Phô Mai Ricotta,HAS_FIX,1 copy 36.json,45383
3059,Gia vị nước tương,gia vị,seasoning,Nước tương,high,,1,Món cho bé : Phile đùi gà kho nấm đùi gà,HAS_FIX,1 copy 36.json,45444
3060,Thịt mông,thịt nạc dăm,pork shoulder,Thịt mông heo,high,,1,Nem thịt thính gạo,HAS_FIX,1 copy 36.json,45459
3061,bì,chả bì,shredded pork roll,Da heo (Bì),high,,1,Nem thịt thính gạo,HAS_FIX,1 copy 36.json,45460
3062,Lá ổi,ổi,guava,Lá ổi,high,,1,Nem thịt thính gạo,HAS_FIX,1 copy 36.json,45461
3063,Hành tỏi ớt chanh,ớt,chili pepper,Gia vị nước chấm,high,"Hành, tỏi, ớt, chanh",1,Bún riêu cua đồng,HAS_FIX,1 copy 36.json,45479
3064,cần tầu,cần tây,celery,Cần tàu,high,,1,Canh cá nấu ngót,HAS_FIX,1 copy 36.json,45483
3065,rau mùi răng cưa ngò gai hành lá vừa đủ,hành lá,green onion,Rau thơm,high,"Ngò gai, hành lá",1,Miến xào thịt gà,HAS_FIX,1 copy 36.json,45497
3066,Rau muống nấm bào ngư rau má hành tây,rau má,pennywort,Rau lẩu,high,"Muống, nấm, rau má, hành tây",1,Lẩu gân bò măng cay,HAS_FIX,1 copy 36.json,45561
3067,Sốt Cà ri Thái ỏ,sốt,sauce,Sốt cà ri đỏ Thái,high,,1,Cà Ri Thái Đỏ Cay Với Tôm & Rau Củ,HAS_FIX,1 copy 36.json,45567
3068,Lưỡi và lòng heo luộc,thịt heo,pork,Lưỡi và lòng heo,high,,1,"Bún đậu mắm tôm Halloween với chả đậu hũ, lưỡi heo, và lòng non",HAS_FIX,1 copy 36.json,45576
3069,đế bánh,bánh,cake,Đế bánh pizza,high,,1,Seafood pizza,HAS_FIX,1 copy 36.json,45594
